URL,label,num_subdomains,is_ip_address,has_at_symbol,has_hyphen_in_domain,num_digits_in_url,double_slash_redirect,https_in_url,uses_shortening_service,num_iframe_tags,num_embed_tags,num_object_tags,num_form_tags,num_anchor_tags,num_external_resources,external_forms,has_eval,has_escape,has_obfuscation,has_unescape,has_exec,uses_document_cookie,uses_window_location,uses_settimeout,uses_setinterval,uses_prompt,uses_alert,uses_confirm,num_meta_tags,has_meta_refresh,has_meta_keywords,num_images,num_external_images,num_data_images,ssl_certificate_issuer,is_cert_verified,content_length,num_links,num_internal_links,has_login_form,has_meta_redirect,num_emails_in_page,page_title_length,URLLength,Domain,DomainLength,IsDomainIP,TLD,URLSimilarityIndex,CharContinuationRate,TLDLegitimateProb,URLCharProb,TLDLength,NoOfSubDomain,HasObfuscation,NoOfObfuscatedChar,ObfuscationRatio,NoOfLettersInURL,LetterRatioInURL,NoOfDegitsInURL,DegitRatioInURL,NoOfEqualsInURL,NoOfQMarkInURL,NoOfAmpersandInURL,NoOfOtherSpecialCharsInURL,SpacialCharRatioInURL,IsHTTPS,LineOfCode,LargestLineLength,HasTitle,Title,DomainTitleMatchScore,URLTitleMatchScore,HasFavicon,Robots,IsResponsive,NoOfURLRedirect,NoOfSelfRedirect,HasDescription,NoOfPopup,NoOfiFrame,HasExternalFormSubmit,HasSocialNet,HasSubmitButton,HasHiddenFields,HasPasswordField,Bank,Pay,Crypto,HasCopyrightInfo,NoOfImage,NoOfCSS,NoOfJS,NoOfSelfRef,NoOfEmptyRef,NoOfExternalRef
https://pushtan-update.de/,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,pushtan-update.de,17,0,de,52.24913495,0.571428571,0.0326503,0.050880635,2,0,0,0,0.0,15,0.577,0,0.0,0,0,0,3,0.115,1,149,192,1,pushtan-update,100.0,100.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7,6,0,0,0
https://www.adesignmedia.com,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,33.0,0.0,0.0,Let's Encrypt,1.0,26397.0,56.0,0.0,0.0,0.0,2.0,15.0,27,www.adesignmedia.com,20,0,com,100.0,1.0,0.5229071,0.064810214,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,605,210,1,adesignmedia,100.0,100.0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,37,5,8,0,36,11
https://www.distill.com,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,www.distill.com,15,0,com,100.0,1.0,0.5229071,0.058703775,3,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,354,480,1,distill,100.0,100.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,1,26,0,56
https://www.vprecords.com,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,www.vprecords.com,17,0,com,100.0,1.0,0.5229071,0.062346879,3,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,807,8047,1,vprerds,0.0,0.0,1,1,1,0,0,0,1,4,0,1,1,1,0,0,0,0,1,6,17,43,58,0,67
https://www.ysdesign.jp,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,49.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,1.0,12.0,0.0,0.0,DigiCert Inc,0.0,39806.0,48.0,35.0,0.0,0.0,0.0,18.0,22,www.ysdesign.jp,15,0,jp,100.0,1.0,0.0230451,0.044363647,2,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,546,9381,1,ysdesign,100.0,100.0,0,1,0,0,0,1,4,1,0,1,1,0,0,0,0,0,1,19,11,11,66,0,68
https://ferwacx.top/jp.php,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,ferwacx.top,11,0,top,40.93567251,1.0,0.0002752,0.041473294,3,0,0,0,0.0,15,0.577,0,0.0,0,0,0,3,0.115,1,33,126,1,ferwacxjpphp,0.0,0.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
https://www.app.ciaoz2u.com,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,www.app.ciaoz2u.com,19,0,com,100.0,0.636363636,0.5229071,0.055463516,3,2,0,0,0.0,11,0.423,1,0.038,0,0,0,2,0.077,1,602,355,1,appciaoz2u,0.0,0.0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,39,3,5,35,12,41
http://www.is-a-caterer.com,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,www.is-a-caterer.com,20,0,com,60.22222222,0.666666667,0.5229071,0.074026059,3,1,0,0,0.0,12,0.462,0,0.0,0,0,0,3,0.115,0,2,35,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://gateway.pinata.cloud/ipfs/bafybeif6b6kuk5nxhhthxigi2ifwsj53bns4jl6wfinnbxig5jhvriwcdu/gttrindeed.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,gateway.pinata.cloud,20,0,cloud,20.11336835,0.571428571,0.0001819,0.038316659,5,1,0,0,0.0,86,0.789,9,0.083,0,0,0,6,0.055,1,2,117,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.popeyescanada.com,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,103.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,50.0,2.0,0.0,Sectigo Limited,0.0,84879.0,103.0,0.0,0.0,0.0,0.0,46.0,28,www.popeyescanada.com,21,0,com,100.0,1.0,0.5229071,0.065392819,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,1487,1174,1,popeyescanada,100.0,100.0,1,0,1,0,0,1,7,3,0,1,1,1,0,0,1,0,1,78,4,20,202,1,17
https://www.eitvcloud.com,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,32.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,26.0,26.0,0.0,ZeroSSL,0.0,148100.0,30.0,0.0,1.0,0.0,2.0,53.0,24,www.eitvcloud.com,17,0,com,100.0,1.0,0.5229071,0.061282364,3,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,3500,1590,1,eitvcloud,100.0,100.0,1,0,1,0,0,1,0,0,0,1,1,1,1,0,1,0,1,22,12,4,12,0,10
https://www.blueistyleblog.com,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,119.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,19.0,0.0,0.0,Let's Encrypt,1.0,83649.0,119.0,111.0,0.0,0.0,3.0,57.0,29,www.blueistyleblog.com,22,0,com,100.0,1.0,0.5229071,0.054909059,3,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1,586,8047,1,blueistyleblog,100.0,100.0,1,1,1,0,0,1,0,0,0,1,1,1,0,0,1,0,1,25,8,15,82,0,83
http://www.csp.google-com.online,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,www.csp.google-com.online,25,0,online,67.98598227,0.5,0.0008457,0.065159153,6,2,0,0,0.0,17,0.548,0,0.0,0,0,0,3,0.097,0,75,5105,1,cspgoogle-com,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,3,0,3
https://num1-ink.cc.dvrlists.com/xic/nfx/-en/settings/settings.php?action=paymentaction&,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,num1-ink.cc.dvrlists.com,24,0,com,13.97569444,0.5,0.5229071,0.055367794,3,2,0,0,0.0,65,0.747,1,0.011,1,1,0,11,0.149,1,406,1037,1,num1-inkccdvrlistsxicnfx-ensettingssettingsphp?action=paymentaction,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,5,0,2,1
http://smartones.top,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,smartones.top,13,0,top,73.33333333,1.0,0.0002752,0.066961255,3,0,0,0,0.0,12,0.6,0,0.0,0,0,0,1,0.05,0,2,28,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.srchinelo.com.br,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,783.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,56.0,1.0,0.0,Let's Encrypt,1.0,462235.0,750.0,652.0,0.0,0.0,4.0,46.0,27,www.srchinelo.com.br,20,0,br,100.0,0.769230769,0.0094423,0.0638279,2,2,0,0,0.0,13,0.481,0,0.0,0,0,0,2,0.074,1,3888,7102,1,srchinelocom,0.0,0.0,1,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,111,10,64,284,1,247
http://www.droterdrotit.com,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,www.droterdrotit.com,20,0,com,63.32720588,1.0,0.5229071,0.067469307,3,1,0,0,0.0,14,0.538,0,0.0,0,0,0,1,0.038,0,2,481,1,droterdrotit,100.0,100.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://bio.site/3kb20dn3h74bvd3v3d3a,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,bio.site,8,0,site,28.91795482,1.0,0.0017656,0.029622252,4,0,0,0,0.0,18,0.486,9,0.243,0,0,0,2,0.054,1,6,434,0,0,0.0,4.347826087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.elshanesworld.com,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,342.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,136.0,103.0,0.0,"GoDaddy.com, Inc.",0.0,85201.0,342.0,161.0,0.0,0.0,4.0,62.0,28,www.elshanesworld.com,21,0,com,100.0,1.0,0.5229071,0.06131498,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,1406,1003,1,elshanesworld,100.0,100.0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,137,4,19,172,17,291
https://bdrccredsaas.represabancsiaa.repl.co/,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,bdrccredsaas.represabancsiaa.repl.co,36,0,co,33.43343343,0.484848485,0.0059772,0.063439314,2,2,0,0,0.0,33,0.75,0,0.0,0,0,0,3,0.068,1,198,869,1,bdrccredsaasrepresabancsiaarepl,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
https://bafybeie2cw4x7ccgx44g7v6td2p4laryuaoh3tpv53hs75ilebhbigd7nm.ipfs.dweb.link/,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,bafybeie2cw4x7ccgx44g7v6td2p4laryuaoh3tpv53hs75ilebhbigd7nm.ipfs.dweb.link,74,0,link,10.99586073,0.173913043,0.0003306,0.034302083,4,2,0,0,0.0,56,0.675,15,0.181,0,0,0,4,0.048,1,9,91,1,bafybeie2cw4x7ccgx44g7v6td2p4laryuaoh3tpv53hs75ilebhbigd7nmipfsdweb,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.virginiacitymt.com,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,96.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,38.0,0.0,0.0,"GoDaddy.com, Inc.",0.0,55092.0,96.0,0.0,0.0,0.0,1.0,89.0,29,www.virginiacitymt.com,22,0,com,100.0,1.0,0.5229071,0.057931829,3,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1,604,652,1,virginiacitymt,100.0,100.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,48,6,13,0,1,36
https://www.chinadp.net.cn,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,www.chinadp.net.cn,18,0,cn,100.0,0.727272727,0.0033218,0.057194018,2,2,0,0,0.0,11,0.44,0,0.0,0,0,0,2,0.08,1,857,1129,1,hinadpnet,0.0,0.0,0,0,0,1,0,1,8,1,0,0,1,0,0,0,0,0,1,49,3,10,141,2,65
https://www.grace.com,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,39.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,12.0,12.0,0.0,Network Solutions L.L.C.,0.0,98754.0,38.0,0.0,0.0,0.0,1.0,4.0,20,www.grace.com,13,0,com,100.0,1.0,0.5229071,0.072778607,3,1,0,0,0.0,7,0.35,0,0.0,0,0,0,1,0.05,1,4546,949,1,grace,100.0,100.0,0,0,1,0,0,1,0,7,0,1,0,0,0,0,0,0,1,47,16,19,436,4,14
https://www.libd.org,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,64.0,46.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,9.0,9.0,0.0,Google Trust Services,0.0,58323.0,64.0,46.0,0.0,0.0,0.0,65.0,19,www.libd.org,12,0,org,100.0,1.0,0.0799628,0.053931422,3,1,0,0,0.0,6,0.316,0,0.0,0,0,0,1,0.053,1,365,1436,1,libd,100.0,100.0,1,1,1,0,0,0,0,2,0,1,1,1,0,0,0,0,1,21,3,6,71,0,77
http://u1965047.plsk.regruhosting.ru/233/,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,u1965047.plsk.regruhosting.ru,29,0,ru,32.12061295,0.769230769,0.0180132,0.032318441,2,2,0,0,0.0,19,0.463,10,0.244,0,0,0,5,0.122,0,202,174,1,u1965047plskreghosting233,0.0,0.0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,22,5,7,0,0,2
https://e.vg/bperapp,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,40.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0,26.0,25.0,0.0,Google Trust Services,0.0,59345.0,45.0,0.0,0.0,0.0,0.0,43.0,19,e.vg,4,0,vg,40.32121724,1.0,1.84e-05,0.048289545,2,0,0,0,0.0,9,0.474,0,0.0,0,0,0,2,0.105,1,2,28,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.icelandicfestival.com,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,220.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,21.0,0.0,0.0,Let's Encrypt,1.0,79851.0,220.0,1.0,0.0,0.0,3.0,53.0,32,www.icelandicfestival.com,25,0,com,100.0,1.0,0.5229071,0.061191307,3,1,0,0,0.0,19,0.594,0,0.0,0,0,0,1,0.031,1,1538,452,1,icelandicfestival,100.0,100.0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,24,8,4,155,0,69
http://www.berkahinternasional.co.id,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,www.berkahinternasional.co.id,29,0,id,79.31944444,0.909090909,0.0014653,0.063825155,2,2,0,0,0.0,22,0.629,0,0.0,0,0,0,2,0.057,0,2,45,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.yergler.net,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,Let's Encrypt,1.0,7873.0,15.0,0.0,0.0,0.0,0.0,17.0,22,www.yergler.net,15,0,net,100.0,1.0,0.0384199,0.059455918,3,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,693,2501,1,yergler,100.0,100.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,3,14,11,52,1,75
https://bafybeidndrr2xvdpiqcy5s3c6uw4omiucmypea5xy53pjv6el4iriio5na.ipfs.infura-ipfs.io//dashboard.ionos2023.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113,bafybeidndrr2xvdpiqcy5s3c6uw4omiucmypea5xy53pjv6el4iriio5na.ipfs.infura-ipfs.io,79,0,io,7.729944808,0.197368421,0.0129268,0.042237261,2,2,0,0,0.0,82,0.726,15,0.133,0,0,0,8,0.071,1,4,141,0,0,0.0,1.030927835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
http://www.danseeeee.duckdns.org,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,www.danseeeee.duckdns.org,25,0,org,57.10162853,0.588235294,0.0799628,0.062845129,3,2,0,0,0.0,18,0.581,0,0.0,0,0,0,2,0.065,0,60,156,1,danseeeeeduckdns,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,1,0
https://opww-43bef.firebaseapp.com/,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,opww-43bef.firebaseapp.com,26,0,com,61.80678033,0.636363636,0.5229071,0.048950553,3,1,0,0,0.0,21,0.618,2,0.059,0,0,0,3,0.088,1,108,8125,1,opww-43beffirebaseapp,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
https://www.momentos-loveshop.es,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,www.momentos-loveshop.es,24,0,es,100.0,0.529411765,0.0064109,0.066356848,2,1,0,0,0.0,17,0.548,0,0.0,0,0,0,2,0.065,1,4052,2516,1,momntos-lovshop,0.0,0.0,1,0,0,0,0,1,0,2,0,1,1,1,0,0,0,0,0,45,11,12,252,0,15
https://www.wineswithattitude.co.uk,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,195.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,14.0,1.0,0.0,Let's Encrypt,1.0,320609.0,175.0,152.0,0.0,0.0,5.0,63.0,34,www.wineswithattitude.co.uk,27,0,uk,100.0,0.9,0.028555,0.05492664,2,2,0,0,0.0,20,0.588,0,0.0,0,0,0,2,0.059,1,672,2611,1,wineswithattitdeco,0.0,0.0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,1,7,1,9,42,0,17
https://bafybeiardsa5er7hxrjr74j6khdgikhmxomx5hrwldrefftslvh72a3rai.ipfs.cf-ipfs.com/12admadwetransfredirect.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113,bafybeiardsa5er7hxrjr74j6khdgikhmxomx5hrwldrefftslvh72a3rai.ipfs.cf-ipfs.com,76,0,com,7.743978094,0.236111111,0.5229071,0.043140748,3,2,0,0,0.0,88,0.779,11,0.097,0,0,0,6,0.053,1,18,1332,1,bafybeiardsa5er7hxrjr74j6khdgikhmxomx5hrwldrefftslvh72a3raiipfscf-ipfs12admadwetransfredirecthtml,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://www.riccardomuti.com,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,72.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,16.0,0.0,0.0,Let's Encrypt,1.0,145727.0,70.0,38.0,0.0,0.0,0.0,43.0,27,www.riccardomuti.com,20,0,com,100.0,1.0,0.5229071,0.066736399,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,1003,9768,1,riccardomuti,100.0,100.0,1,1,1,0,0,1,0,2,0,1,1,1,0,0,0,0,1,29,12,128,54,2,68
https://www.queenslandshows.com.au,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,www.queenslandshows.com.au,26,0,au,100.0,0.842105263,0.0100856,0.058133978,2,2,0,0,0.0,19,0.576,0,0.0,0,0,0,2,0.061,1,1183,10173,1,queenslndshowscom,0.0,0.0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,16,22,27,58,6,116
https://ipfs.io/ipfs/qmtexiixwwmcmswjdpp7vtus6xsdjrfnwxya21spgdeecb,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,ipfs.io,7,0,io,13.89255961,1.0,0.0129268,0.03762508,2,0,0,0,0.0,52,0.776,4,0.06,0,0,0,3,0.045,1,9,75,1,ipfsipfsqmtexiixwwmcmswjdpp7vtus6xsdjrfnwxya21spgdeecb,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.iviewing.co.uk/wellfargoo/login.php,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,Not HTTPS,0.0,3377.0,4.0,0.0,0.0,0.0,0.0,25.0,45,www.iviewing.co.uk,18,0,uk,30.30153238,0.818181818,0.028555,0.052785569,2,2,0,0,0.0,29,0.644,0,0.0,0,0,0,5,0.111,0,2,449,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.vector.co.jp,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,118.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,32.0,14.0,0.0,"Cybertrust Japan Co., Ltd.",0.0,23278.0,118.0,1.0,0.0,0.0,0.0,37.0,23,www.vector.co.jp,16,0,jp,100.0,0.777777778,0.0230451,0.063747127,2,2,0,0,0.0,9,0.391,0,0.0,0,0,0,2,0.087,1,475,436,1,vectorco,0.0,0.0,1,0,0,0,0,1,3,1,0,0,1,1,0,0,0,0,1,11,2,6,80,0,61
http://www.lovememories.org,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,www.lovememories.org,20,0,org,93.15257353,1.0,0.0799628,0.071151481,3,1,0,0,0.0,14,0.538,0,0.0,0,0,0,1,0.038,0,3,35,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.chessvariants.org,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,169.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,96.0,3.0,0.0,Google Trust Services,0.0,49978.0,167.0,0.0,0.0,0.0,0.0,28.0,28,www.chessvariants.org,21,0,org,100.0,1.0,0.0799628,0.061967251,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,426,2609,1,chessvariants,100.0,100.0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,23,2,4,121,0,12
http://www.fifa69.com,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,www.fifa69.com,14,0,com,71.63636364,1.0,0.5229071,0.043867449,3,1,0,0,0.0,6,0.3,2,0.1,0,0,0,1,0.05,0,2,30,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.onlyonnetflix.com,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,Not HTTPS,0.0,3377.0,4.0,0.0,0.0,0.0,0.0,25.0,28,www.onlyonnetflix.com,21,0,com,68.66589773,1.0,0.5229071,0.058752685,3,1,0,0,0.0,16,0.571,0,0.0,0,0,0,1,0.036,0,83,117,1,onlyonnetflix,100.0,100.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
https://fb-business-appeal-79c15.firebaseapp.com/,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,fb-business-appeal-79c15.firebaseapp.com,40,0,com,44.18292683,0.388888889,0.5229071,0.049703353,3,1,0,0,0.0,31,0.633,4,0.082,0,0,0,6,0.122,1,108,8125,1,fb-business-appeal-79c15firebaseapp,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
https://www.santaragione.com,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,12.0,0.0,0.0,Let's Encrypt,1.0,7032.0,12.0,2.0,0.0,0.0,0.0,27.0,27,www.santaragione.com,20,0,com,100.0,1.0,0.5229071,0.070795984,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,211,947,1,santaragione,100.0,100.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,17,2,2,2,0,20
https://www.stmaryredcliffe.co.uk,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,www.stmaryredcliffe.co.uk,25,0,uk,100.0,0.888888889,0.028555,0.056471157,2,2,0,0,0.0,18,0.562,0,0.0,0,0,0,2,0.062,1,13694,65696,1,stmaryredcliffeco,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,69,4,13,312,0,158
