URL,label,url_length,num_subdomains,is_ip_address,uses_https,has_at_symbol,has_hyphen_in_domain,num_digits_in_url,double_slash_redirect,https_in_url,uses_shortening_service,num_script_tags,num_iframe_tags,num_embed_tags,num_object_tags,num_form_tags,num_anchor_tags,num_external_resources,external_forms,has_eval,has_escape,has_obfuscation,has_unescape,has_exec,uses_document_cookie,uses_window_location,uses_settimeout,uses_setinterval,uses_prompt,uses_alert,uses_confirm,num_meta_tags,has_meta_refresh,has_meta_keywords,has_meta_description,num_images,num_external_images,num_data_images,ssl_certificate_issuer,is_cert_verified,has_copyright,content_length,num_links,num_external_links,num_internal_links,num_empty_links,has_favicon,has_login_form,has_social_media_links,has_meta_redirect,num_emails_in_page,page_title_length,URLLength,Domain,DomainLength,IsDomainIP,TLD,URLSimilarityIndex,CharContinuationRate,TLDLegitimateProb,URLCharProb,TLDLength,NoOfSubDomain,HasObfuscation,NoOfObfuscatedChar,ObfuscationRatio,NoOfLettersInURL,LetterRatioInURL,NoOfDegitsInURL,DegitRatioInURL,NoOfEqualsInURL,NoOfQMarkInURL,NoOfAmpersandInURL,NoOfOtherSpecialCharsInURL,SpacialCharRatioInURL,IsHTTPS,LineOfCode,LargestLineLength,HasTitle,Title,DomainTitleMatchScore,URLTitleMatchScore,HasFavicon,Robots,IsResponsive,NoOfURLRedirect,NoOfSelfRedirect,HasDescription,NoOfPopup,NoOfiFrame,HasExternalFormSubmit,HasSocialNet,HasSubmitButton,HasHiddenFields,HasPasswordField,Bank,Pay,Crypto,HasCopyrightInfo,NoOfImage,NoOfCSS,NoOfJS,NoOfSelfRef,NoOfEmptyRef,NoOfExternalRef
https://open-securepage.myportfolio.com/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,open-securepage.myportfolio.com,31,0,com,53.47294485,0.444444444,0.5229071,0.063665392,3,1,0,0,0.0,28,0.718,0,0.0,0,0,0,3,0.077,1,2,48,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.bcn-news.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,www.bcn-news.com,16,0,com,100.0,0.625,0.5229071,0.060224814,3,1,0,0,0.0,9,0.391,0,0.0,0,0,0,2,0.087,1,1037,9381,1,bcn-news,100.0,100.0,0,1,1,0,0,1,0,1,0,0,1,1,1,1,1,0,1,31,8,21,164,4,164
https://pub-dcd992e051224d49bc4d37f504eeac15.r2.dev/wsom.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,pub-dcd992e051224d49bc4d37f504eeac15.r2.dev,43,0,dev,17.10507232,0.282051282,0.0009613,0.029993295,3,1,0,0,0.0,28,0.45899999999999996,20,0.32799999999999996,0,0,0,5,0.08199999999999999,1,2,253,0,0,2.564102564,2.083333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
https://wvvwaave.com/airdrop2/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,wvvwaave.com,12,0,com,44.17645846,1.0,0.5229071,0.051193002,3,0,0,0,0.0,18,0.621,1,0.034,0,0,0,2,0.069,1,128,299,1,wvvwaaveairdrop2,0.0,100.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,3,5,0,0,2
https://www.amazing-holland.nl,1,30,2,0,1,0,1,0,0,0,0,11,0,0,0,0,2,1,0,0,0,1,0,0,0,0,1,0,0,1,0,3,0,1,0,5,0,0,Let's Encrypt,1,0,35503,2,2,0,0,1,0,1,0,0,22,29,www.amazing-holland.nl,22,0,nl,100.0,0.533333333,0.008200299999999999,0.054503957,2,1,0,0,0.0,15,0.517,0,0.0,0,0,0,2,0.069,1,1050,546,1,amazig-hollad,0.0,0.0,1,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,1,5,18,9,0,0,2
https://www.pressalert.ro,1,25,2,0,1,0,0,0,0,0,0,70,0,0,0,2,362,5,0,0,0,1,0,0,0,0,1,0,0,0,0,19,0,1,1,68,0,0,"cPanel, Inc.",0,1,237764,362,20,342,10,1,1,1,0,0,60,24,www.pressalert.ro,17,0,ro,100.0,1.0,0.001523,0.061912682000000004,2,1,0,0,0.0,11,0.45799999999999996,0,0.0,0,0,0,1,0.042,1,2642,2392,1,pessalet,0.0,0.0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,75,8,19,339,11,354
https://www.caricaturemaster.com,1,32,2,0,1,0,0,0,0,0,0,20,2,0,0,0,142,6,0,0,0,1,0,0,0,1,0,1,0,0,0,4,0,0,1,51,1,0,"GoDaddy.com, Inc.",0,1,66441,142,5,137,1,1,0,1,0,0,56,31,www.caricaturemaster.com,24,0,com,100.0,1.0,0.5229071,0.069633422,3,1,0,0,0.0,18,0.581,0,0.0,0,0,0,1,0.032,1,1493,456,1,caricaturemaster,100.0,100.0,0,0,1,1,0,1,0,8,0,1,1,0,0,0,1,0,1,67,12,18,2,1,9
https://bafybeicrc2ffcmxjmn6pp6mknsy4vx2zs5vf55zjpkq4e5uhrmyjm265ty.ipfs.dweb.link/tea1.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,bafybeicrc2ffcmxjmn6pp6mknsy4vx2zs5vf55zjpkq4e5uhrmyjm265ty.ipfs.dweb.link,74,0,link,9.667867147,0.202898551,0.0003306,0.032322477,4,2,0,0,0.0,65,0.7070000000000001,14,0.152,0,0,0,5,0.054000000000000006,1,9,100,1,bafybeicrc2ffcmxjmn6pp6mknsy4vx2zs5vf55zjpkq4e5uhrmyjm265tyipfsdwebtea1html,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.miamibreastcenter.com,1,33,2,0,1,0,0,0,0,0,0,28,1,0,0,1,116,5,1,0,0,1,0,0,0,0,0,0,0,0,0,13,0,0,1,18,1,0,Let's Encrypt,1,0,121029,116,7,109,16,1,0,1,0,0,76,32,www.miamibreastcenter.com,25,0,com,100.0,1.0,0.5229071,0.06842127099999999,3,1,0,0,0.0,19,0.594,0,0.0,0,0,0,1,0.031,1,1183,1835,1,miamibreastcenter,100.0,100.0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,20,8,18,98,16,64
http://www.a0669572.xsph.ru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,www.a0669572.xsph.ru,20,0,ru,68.70404412,0.923076923,0.0180132,0.019924967,2,2,0,0,0.0,6,0.231,7,0.26899999999999996,0,0,0,2,0.077,0,9,44,1,a0669572xsph,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://s.amaesoesn.icu/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,s.amaesoesn.icu,15,0,icu,48.33333333,0.9090909090000001,3.98e-05,0.069124445,3,1,0,0,0.0,13,0.542,0,0.0,0,0,0,3,0.125,1,13,73,1,samaesoesn,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://www.businessinafrica.net,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,www.businessinafrica.net,24,0,net,100.0,1.0,0.0384199,0.059770457,3,1,0,0,0.0,18,0.581,0,0.0,0,0,0,1,0.032,1,867,781,1,busissinafrica,0.0,0.0,0,0,0,1,0,0,1,2,0,0,0,1,0,1,0,0,1,3,1,8,33,1,33
https://www.fopconnect.com,1,26,2,0,1,0,0,0,0,0,1,38,0,0,0,2,104,4,0,0,0,1,0,0,1,0,0,0,0,0,0,13,0,0,1,8,0,0,Let's Encrypt,1,1,44304,104,2,102,9,0,1,0,0,0,11,25,www.fopconnect.com,18,0,com,100.0,1.0,0.5229071,0.068757453,3,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,633,1835,1,fopnnect,0.0,0.0,0,1,1,0,0,1,0,1,0,0,1,1,1,0,0,0,1,11,11,25,112,8,86
https://www.news.janegoodall.org,1,32,3,0,1,0,0,0,0,0,0,44,0,0,0,3,134,12,1,0,0,1,0,0,0,1,0,0,0,0,0,15,0,0,1,22,2,0,Google Trust Services,0,1,94083,124,17,107,4,0,0,1,0,1,39,31,www.news.janegoodall.org,24,0,org,100.0,0.75,0.0799628,0.061344538,3,2,0,0,0.0,17,0.5479999999999999,0,0.0,0,0,0,2,0.065,1,1283,9381,1,newsjanegoodall,0.0,0.0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,0,1,25,18,28,132,4,138
https://www.ladyalthaea.com,1,27,2,0,1,0,0,0,0,0,0,36,0,0,0,1,56,5,1,0,0,1,0,0,0,0,1,1,0,0,0,26,0,1,1,11,1,0,Let's Encrypt,1,1,118609,53,10,43,0,0,0,1,0,0,25,26,www.ladyalthaea.com,19,0,com,100.0,1.0,0.5229071,0.061476239,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,2636,3764,1,ladyalthaea,100.0,100.0,0,1,1,0,0,1,0,4,1,0,1,1,0,0,1,0,1,23,15,15,36,0,10
https://www.forecastinternational.com,1,37,2,0,1,0,0,0,0,0,0,25,1,0,0,2,140,9,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,0,0,52,1,0,DigiCert Inc,0,1,57640,137,15,122,0,1,0,1,0,9,79,36,www.forecastinternational.com,29,0,com,100.0,1.0,0.5229071,0.068623473,3,1,0,0,0.0,23,0.639,0,0.0,0,0,0,1,0.027999999999999997,1,938,13711,1,forecastinternational,100.0,100.0,1,1,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,35,4,9,66,0,15
https://updatemetamask.net/?gclid=eaiaiqobchmiso_bgqxg_aivx8pvch1rwg-j,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,updatemetamask.net,18,0,net,18.17055646,1.0,0.0384199,0.046812537,3,0,0,0,0.0,52,0.754,2,0.028999999999999998,1,1,0,5,0.10099999999999999,1,399,306826,1,updatemetamask?gclid=eaiaiqobchmiso_bgqxg_aivx8pvch1rwg-,0.0,98.24561404,0,0,1,0,0,1,0,2,1,0,1,1,0,1,1,1,1,3,2,7,0,0,0
http://www.americaooxprecs.co.jp.pooqim.cn/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,www.americaooxprecs.co.jp.pooqim.cn,35,0,cn,50.98248106,0.571428571,0.0033218,0.063647274,2,4,0,0,0.0,27,0.628,0,0.0,0,0,0,5,0.11599999999999999,0,10,527,0,0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
http://www.adobeupdater.org,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,www.adobeupdater.org,20,0,org,75.27573529,1.0,0.0799628,0.061862784000000004,3,1,0,0,0.0,14,0.5379999999999999,0,0.0,0,0,0,1,0.038,0,2,35,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.abbeytheatre.ie,1,27,2,0,1,0,0,0,0,0,0,14,1,0,0,2,79,5,0,0,0,0,0,1,1,1,0,0,0,0,0,22,0,0,1,13,0,0,Let's Encrypt,1,1,77591,79,23,56,7,1,0,1,0,0,69,26,www.abbeytheatre.ie,19,0,ie,100.0,1.0,0.0015878,0.057705066,2,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,1072,9381,1,abbeytheatre,100.0,100.0,1,1,1,0,0,1,0,3,0,1,1,1,0,1,0,0,1,30,4,9,53,0,83
https://www.alynn.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,www.alynn.com,13,0,com,100.0,1.0,0.5229071,0.061188655999999994,3,1,0,0,0.0,7,0.35,0,0.0,0,0,0,1,0.05,1,581,187,1,alynn,100.0,100.0,1,1,1,0,0,1,0,2,0,1,1,0,0,0,0,0,1,24,2,14,70,3,6
http://www.iboiha.fun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,www.iboiha.fun,14,0,fun,58.51851852,1.0,0.00011939999999999999,0.050463812999999996,3,1,0,0,0.0,8,0.4,0,0.0,0,0,0,1,0.05,0,2,31,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.capitainpetzel.de,1,29,2,0,1,0,0,0,0,0,0,11,0,0,0,2,40,5,0,0,0,1,0,0,1,0,0,0,0,0,0,21,0,0,1,11,2,9,Let's Encrypt,1,1,86326,40,3,37,4,1,0,1,0,1,15,28,www.capitainpetzel.de,21,0,de,100.0,1.0,0.0326503,0.055803190999999995,2,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036000000000000004,1,834,9520,1,capitainpetzel,100.0,100.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,13,3,7,30,3,4
https://www.wordsmyth.net,1,25,2,0,1,0,0,0,0,0,0,23,0,0,0,1,60,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,1,1,12,0,0,"GoDaddy.com, Inc.",0,1,29323,60,15,45,0,1,0,1,0,0,75,24,www.wordsmyth.net,17,0,net,100.0,1.0,0.0384199,0.051130061,3,1,0,0,0.0,11,0.45799999999999996,0,0.0,0,0,0,1,0.042,1,734,634,1,wordsmyth,100.0,100.0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,9,14,21,43,3,52
http://www.infomarketx.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,www.infomarketx.com,19,0,com,80.55555556,1.0,0.5229071,0.060214700999999995,3,1,0,0,0.0,13,0.52,0,0.0,0,0,0,1,0.04,0,2,33,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.page.org.au,1,23,3,0,1,0,0,0,0,0,0,70,0,0,0,1,58,4,0,0,0,1,0,0,0,0,1,0,0,0,0,18,0,0,0,7,0,6,Let's Encrypt,1,1,138124,58,3,55,1,1,0,1,0,0,27,22,www.page.org.au,15,0,au,100.0,0.625,0.0100856,0.062316522,2,2,0,0,0.0,8,0.364,0,0.0,0,0,0,2,0.091,1,1356,9493,1,pgeorg,0.0,0.0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,1,11,32,23,51,0,54
https://www.st-barthelemy.be,1,28,2,0,1,0,1,0,0,0,0,24,1,0,0,0,80,3,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,9,0,4,Let's Encrypt,1,1,109928,80,2,78,10,0,0,1,0,0,51,27,www.st-barthelemy.be,20,0,be,100.0,0.846153846,0.0033189,0.052003176,2,1,0,0,0.0,13,0.48100000000000004,0,0.0,0,0,0,2,0.07400000000000001,1,971,9381,1,st-arthelemy,0.0,0.0,0,1,1,0,0,0,0,3,1,1,1,1,0,0,0,0,1,41,21,21,106,11,110
https://online-8-pdf.web.app/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,online-8-pdf.web.app,20,0,app,56.5,0.5,0.0015019999999999999,0.04615723099999999,3,1,0,0,0.0,15,0.536,1,0.036000000000000004,0,0,0,4,0.14300000000000002,1,108,8125,1,online-8-pdfweb,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
https://www.yadifa.eu,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,www.yadifa.eu,13,0,eu,100.0,1.0,0.0056158,0.053475594,2,1,0,0,0.0,7,0.35,0,0.0,0,0,0,1,0.05,1,270,1447,1,yadifa,100.0,100.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,7,12,14,26,5,6
https://www.billiardsdigest.com,1,31,2,0,1,0,0,0,0,0,1,3,1,0,0,1,106,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,41,0,0,"cPanel, Inc.",0,1,21766,106,26,80,0,0,0,1,0,0,61,30,www.billiardsdigest.com,23,0,com,100.0,1.0,0.5229071,0.056564210999999996,3,1,0,0,0.0,17,0.5670000000000001,0,0.0,0,0,0,1,0.033,1,405,552,1,billiardsdigest,100.0,100.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,37,2,1,62,0,34
http://www.amazcecm-co-jp.amazaeon.50gb141.xyz/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,www.amazcecm-co-jp.amazaeon.50gb141.xyz,39,0,xyz,26.37641723,0.387096774,0.0017495999999999998,0.045807386,3,3,0,0,0.0,25,0.532,5,0.106,0,0,0,6,0.128,0,2,537,0,0,3.225806452,3.225806452,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
https://www.camthachcompany.com,1,31,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,GoGetSSL,0,0,672,1,1,0,0,0,0,0,0,0,18,30,www.camthachcompany.com,23,0,com,100.0,1.0,0.5229071,0.062523414,3,1,0,0,0.0,17,0.5670000000000001,0,0.0,0,0,0,1,0.033,1,1218,9909,1,camthachmpany,0.0,0.0,0,0,1,0,0,1,0,3,0,1,0,1,0,0,1,0,0,18,4,17,10,1,23
https://www.canadianhorseracinghalloffame.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,www.canadianhorseracinghalloffame.com,37,0,com,100.0,1.0,0.5229071,0.063095916,3,1,0,0,0.0,31,0.705,0,0.0,0,0,0,1,0.023,1,396,8196,1,canadianhorseracinghalloffame,100.0,100.0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,11,10,14,45,0,53
https://www.ancruzeiros.pt,1,26,2,0,1,0,0,0,0,0,0,10,1,0,0,2,144,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,11,0,0,Let's Encrypt,1,1,60823,143,8,135,1,1,1,1,0,2,36,25,www.ancruzeiros.pt,18,0,pt,100.0,1.0,0.0015360999999999999,0.059056852,2,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,959,2803,1,ancruzeiros,100.0,100.0,1,0,0,0,0,0,0,2,0,0,1,1,1,0,0,0,1,8,7,7,97,1,38
http://www.db1.samuelblog.site,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,www.db1.samuelblog.site,23,0,site,48.53185596,0.857142857,0.0017656,0.049288124,4,2,0,0,0.0,15,0.517,1,0.034,0,0,0,2,0.069,0,3,37,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.pass-the-baton.com,1,30,2,0,1,0,1,0,0,0,0,13,0,0,0,0,31,3,0,0,0,1,0,0,0,0,0,0,0,0,0,22,0,1,1,6,0,0,DigiCert Inc,0,1,22637,31,12,19,0,1,0,1,0,9,23,29,www.pass-the-baton.com,22,0,com,100.0,0.428571429,0.5229071,0.062906588,3,1,0,0,0.0,14,0.483,0,0.0,0,0,0,3,0.10300000000000001,1,392,1743,1,pass-the-baton,100.0,100.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,23,10,11,40,0,37
https://www.worldenergy.net,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,www.worldenergy.net,19,0,net,100.0,1.0,0.0384199,0.056622377,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,1062,1512,1,worldergy,0.0,0.0,1,1,1,0,0,1,0,2,0,1,0,0,0,0,0,0,1,29,1,6,32,0,28
http://www.alawangroups.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,www.alawangroups.com,20,0,com,80.00919118,1.0,0.5229071,0.059866688,3,1,0,0,0.0,15,0.556,0,0.0,0,0,0,1,0.037000000000000005,0,3,162,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://sioeioasnj.firebaseapp.com/acceuil.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,sioeioasnj.firebaseapp.com,26,0,com,46.54832347,0.545454545,0.5229071,0.06178895400000001,3,1,0,0,0.0,35,0.745,0,0.0,0,0,0,4,0.085,1,108,8125,1,sioeioasnjfirebaseappacceuilhtml,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
https://zaborenrsie.web.app/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,zaborenrsie.web.app,19,0,app,45.87257618,0.8,0.0015019999999999999,0.05564966,3,1,0,0,0.0,17,0.607,0,0.0,0,0,0,3,0.107,1,16,3184,1,zaborenrsieweb,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,2
https://www.alnwickgarden.com,1,29,2,0,1,0,0,0,0,0,0,63,0,0,0,1,146,8,1,0,0,1,0,0,0,0,0,0,0,0,0,14,0,0,1,50,0,0,Let's Encrypt,1,1,70701,146,13,133,23,1,0,1,0,3,49,28,www.alnwickgarden.com,21,0,com,100.0,1.0,0.5229071,0.057951747000000005,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036000000000000004,1,788,4954,1,alnwickgarden,100.0,100.0,0,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,1,31,24,38,102,12,115
https://www.maltairport.com,1,27,2,0,1,0,0,0,0,0,1,70,2,0,0,2,170,7,0,0,0,1,0,0,0,1,1,1,0,0,0,31,0,0,1,47,3,0,Amazon,0,1,139598,167,21,146,7,1,0,1,0,1,83,26,www.maltairport.com,19,0,com,100.0,1.0,0.5229071,0.066752683,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,1744,2952,1,maltairport,100.0,100.0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,38,32,43,131,7,138
"https://secure.oldschool.com-n.cz/assisted-login825,295,688,41525479,2912",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,secure.oldschool.com-n.cz,25,0,cz,20.45615923,0.454545455,0.0036306999999999993,0.039196979,2,2,0,0,0.0,34,0.466,21,0.28800000000000003,0,0,0,10,0.13699999999999998,1,2,81,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.wscs.info,1,21,2,0,1,0,0,0,0,0,0,39,0,0,0,2,94,6,0,0,0,1,0,0,0,0,0,0,0,0,0,22,0,0,1,33,0,26,Let's Encrypt,1,0,120102,93,9,84,3,1,0,1,0,1,42,20,www.wscs.info,13,0,info,100.0,1.0,0.0075051,0.04722037900000001,4,1,0,0,0.0,7,0.35,0,0.0,0,0,0,1,0.05,1,859,2325,1,wscs,100.0,100.0,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,35,17,27,99,3,99
https://www.ontrackplant.com,1,28,2,0,1,0,0,0,0,0,1,8,0,0,0,0,54,5,0,0,0,1,0,0,0,0,1,0,0,1,0,23,0,1,1,16,3,0,Let's Encrypt,1,1,26507,54,3,51,1,1,0,0,0,0,136,27,www.ontrackplant.com,20,0,com,100.0,1.0,0.5229071,0.063188247,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037000000000000005,1,555,8839,1,ontrackplant,100.0,100.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,16,7,6,49,0,7
https://www.hyundaicapitalbrasil.com,1,36,2,0,1,0,0,0,0,0,0,4,0,0,0,0,32,11,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,16,6,0,Amazon,0,1,14298,31,1,30,2,0,0,0,0,0,35,35,www.hyundaicapitalbrasil.com,28,0,com,100.0,1.0,0.5229071,0.055782695,3,1,0,0,0.0,22,0.629,0,0.0,0,0,0,1,0.028999999999999998,1,376,204,1,hyundaicapitalbrasil,100.0,100.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,2,3,1,0,1
